metric_key	metric_label	model	paper_id	anchor_value	model_value	plotted_difference
jensen_shannon_divergence	JSD	llama3.2:3b	RSR-Core	0.041102	0.135680	0.094578
jensen_shannon_divergence	JSD	llama3.2:3b	Random_access_Retrieval-5	0.183241	0.184805	0.001563
jensen_shannon_divergence	JSD	llama3.2:3b	Rankit-Askit	0.165476	0.275156	0.109680
jensen_shannon_divergence	JSD	llama3.2:3b	Reg-Min-Rep	0.104980	0.105484	0.000504
jensen_shannon_divergence	JSD	llama3.2:3b	Trojan-LLM	0.088573	0.150113	0.061540
jensen_shannon_divergence	JSD	llama3.2:3b	adv_res_paper	0.208835	0.291000	0.082166
jensen_shannon_divergence	JSD	llama3.2:3b	auto-relate	0.128781	0.107759	-0.021022
jensen_shannon_divergence	JSD	llama3.2:3b	axolotl	0.083120	0.327782	0.244662
jensen_shannon_divergence	JSD	llama3.2:3b	divergent-thinking	0.170353	0.197642	0.027289
jensen_shannon_divergence	JSD	llama3.2:3b	eff-approx-query	0.112390	0.271851	0.159461
jensen_shannon_divergence	JSD	llama3.2:3b	exp-ranking	0.107317	0.150800	0.043483
jensen_shannon_divergence	JSD	llama3.2:3b	fairRQ	0.155659	0.317994	0.162335
jensen_shannon_divergence	JSD	llama3.2:3b	local-stab-ranking	0.128932	0.128832	-0.000100
jensen_shannon_divergence	JSD	llama3.2:3b	mm-mlp	0.093112	0.126509	0.033398
jensen_shannon_divergence	JSD	llama3.2:3b	multi-agent-collab	0.091960	0.247585	0.155626
jensen_shannon_divergence	JSD	llama3.2:3b	query-refine	0.170641	0.181598	0.010956
jensen_shannon_divergence	JSD	llama3.2:3b	ranked-ret	0.161238	0.207974	0.046737
jensen_shannon_divergence	JSD	llama3.2:3b	reg-ratio	0.082235	0.114369	0.032134
jensen_shannon_divergence	JSD	llama3.2:3b	requal	0.041929	0.183079	0.141149
jensen_shannon_divergence	JSD	llama3.2:3b	shapley	0.101480	0.087494	-0.013986
jensen_shannon_divergence	JSD	llama3.2:3b	synthesize-score	0.109070	0.117914	0.008844
jensen_shannon_divergence	JSD	llama3.2:3b	uncertainty-LLM	0.143313	0.225645	0.082333
jensen_shannon_divergence	JSD	llama3.2:3b	unf-prms	0.116379	0.130129	0.013750
jensen_shannon_divergence	JSD	qwen2.5:3b	AFD	0.140865	0.077632	-0.063233
jensen_shannon_divergence	JSD	qwen2.5:3b	AlgorithmicCollectiveAction	0.170655	0.340221	0.169566
jensen_shannon_divergence	JSD	qwen2.5:3b	Corba-LLM	0.069574	0.084439	0.014865
jensen_shannon_divergence	JSD	qwen2.5:3b	DyLAN	0.082671	0.121912	0.039240
jensen_shannon_divergence	JSD	qwen2.5:3b	Dynamic-role-MA-LLM	0.170823	0.184331	0.013508
jensen_shannon_divergence	JSD	qwen2.5:3b	Dynamic_Necklace_Splitting	0.046923	0.095504	0.048581
jensen_shannon_divergence	JSD	qwen2.5:3b	Efficient-MM-Algo	0.356656	0.325597	-0.031059
jensen_shannon_divergence	JSD	qwen2.5:3b	FCM_SIGMOD_CRV	0.254357	0.271400	0.017044
jensen_shannon_divergence	JSD	qwen2.5:3b	Fair-Prompt-LLM	0.126909	0.178179	0.051270
jensen_shannon_divergence	JSD	qwen2.5:3b	FairSetCover	0.099855	0.140454	0.040599
jensen_shannon_divergence	JSD	qwen2.5:3b	Fair_Epsilon_Net	0.187385	0.268288	0.080903
jensen_shannon_divergence	JSD	qwen2.5:3b	Fairness-Expo-Rankings	0.295973	0.440610	0.144637
jensen_shannon_divergence	JSD	qwen2.5:3b	Fast-Monte-Carlo	0.303906	0.292878	-0.011028
jensen_shannon_divergence	JSD	qwen2.5:3b	Gen-LLM	0.060677	0.088940	0.028263
jensen_shannon_divergence	JSD	qwen2.5:3b	HENN_ICLR_26-1	0.086645	0.133087	0.046441
jensen_shannon_divergence	JSD	qwen2.5:3b	INFINI-GRAM-MINI	0.066353	0.046715	-0.019638
jensen_shannon_divergence	JSD	qwen2.5:3b	Interactive-Learning	0.146112	0.101279	-0.044833
jensen_shannon_divergence	JSD	qwen2.5:3b	LLM-Blender	0.070294	0.169993	0.099699
jensen_shannon_divergence	JSD	qwen2.5:3b	LSH-Curves	0.170834	0.130413	-0.040421
jensen_shannon_divergence	JSD	qwen2.5:3b	MA-LLM-Debias	0.057594	0.042404	-0.015190
jensen_shannon_divergence	JSD	qwen2.5:3b	MA-LLM-Judge	0.122848	0.140078	0.017230
jensen_shannon_divergence	JSD	qwen2.5:3b	MA-LLM-attack	0.081236	0.093326	0.012090
jensen_shannon_divergence	JSD	qwen2.5:3b	Minoria	0.096139	0.127463	0.031324
jensen_shannon_divergence	JSD	qwen2.5:3b	MoA	0.135400	0.131537	-0.003863
jensen_shannon_divergence	JSD	qwen2.5:3b	Native-Sparse-Attention	0.306670	0.327487	0.020816
jensen_shannon_divergence	JSD	qwen2.5:3b	QR	0.159349	0.138344	-0.021005
jensen_shannon_divergence	JSD	qwen2.5:3b	RRR	0.111587	0.137672	0.026085
jensen_shannon_divergence	JSD	qwen2.5:3b	RSR-Core	0.041102	0.157585	0.116483
jensen_shannon_divergence	JSD	qwen2.5:3b	Random_access_Retrieval-5	0.183241	0.181046	-0.002195
jensen_shannon_divergence	JSD	qwen2.5:3b	Rankit-Askit	0.165476	0.249787	0.084310
jensen_shannon_divergence	JSD	qwen2.5:3b	Reg-Min-Rep	0.104980	0.150065	0.045085
jensen_shannon_divergence	JSD	qwen2.5:3b	Trojan-LLM	0.088573	0.131360	0.042787
jensen_shannon_divergence	JSD	qwen2.5:3b	adv_res_paper	0.208835	0.250441	0.041606
jensen_shannon_divergence	JSD	qwen2.5:3b	auto-relate	0.128781	0.130101	0.001320
jensen_shannon_divergence	JSD	qwen2.5:3b	axolotl	0.083120	0.077143	-0.005977
jensen_shannon_divergence	JSD	qwen2.5:3b	divergent-thinking	0.170353	0.137216	-0.033138
jensen_shannon_divergence	JSD	qwen2.5:3b	eff-approx-query	0.112390	0.132470	0.020080
jensen_shannon_divergence	JSD	qwen2.5:3b	exp-ranking	0.107317	0.150819	0.043502
jensen_shannon_divergence	JSD	qwen2.5:3b	fairRQ	0.155659	0.210746	0.055087
jensen_shannon_divergence	JSD	qwen2.5:3b	local-stab-ranking	0.128932	0.105166	-0.023766
jensen_shannon_divergence	JSD	qwen2.5:3b	mm-mlp	0.093112	0.202890	0.109778
jensen_shannon_divergence	JSD	qwen2.5:3b	multi-agent-collab	0.091960	0.212191	0.120231
jensen_shannon_divergence	JSD	qwen2.5:3b	query-refine	0.170641	0.142232	-0.028410
jensen_shannon_divergence	JSD	qwen2.5:3b	ranked-ret	0.161238	0.130648	-0.030589
jensen_shannon_divergence	JSD	qwen2.5:3b	reg-ratio	0.082235	0.080948	-0.001286
jensen_shannon_divergence	JSD	qwen2.5:3b	requal	0.041929	0.127120	0.085191
jensen_shannon_divergence	JSD	qwen2.5:3b	shapley	0.101480	0.248325	0.146845
jensen_shannon_divergence	JSD	qwen2.5:3b	synthesize-score	0.109070	0.114405	0.005335
jensen_shannon_divergence	JSD	qwen2.5:3b	uncertainty-LLM	0.143313	0.203941	0.060628
jensen_shannon_divergence	JSD	qwen2.5:3b	unf-prms	0.116379	0.118087	0.001708
jensen_shannon_divergence	JSD	qwen3:4b	AFD	0.140865	0.158937	0.018072
jensen_shannon_divergence	JSD	qwen3:4b	AlgorithmicCollectiveAction	0.170655	0.345670	0.175015
jensen_shannon_divergence	JSD	qwen3:4b	Corba-LLM	0.069574	0.107505	0.037931
jensen_shannon_divergence	JSD	qwen3:4b	DyLAN	0.082671	0.128211	0.045539
jensen_shannon_divergence	JSD	qwen3:4b	Dynamic-role-MA-LLM	0.170823	0.165613	-0.005210
jensen_shannon_divergence	JSD	qwen3:4b	Dynamic_Necklace_Splitting	0.046923	0.136962	0.090039
jensen_shannon_divergence	JSD	qwen3:4b	Efficient-MM-Algo	0.356656	0.290097	-0.066558
jensen_shannon_divergence	JSD	qwen3:4b	FCM_SIGMOD_CRV	0.254357	0.204594	-0.049763
jensen_shannon_divergence	JSD	qwen3:4b	Fair-Prompt-LLM	0.126909	0.184725	0.057816
jensen_shannon_divergence	JSD	qwen3:4b	FairSetCover	0.099855	0.112077	0.012223
jensen_shannon_divergence	JSD	qwen3:4b	Fair_Epsilon_Net	0.187385	0.343906	0.156520
jensen_shannon_divergence	JSD	qwen3:4b	Fairness-Expo-Rankings	0.295973	0.297773	0.001800
jensen_shannon_divergence	JSD	qwen3:4b	Fast-Monte-Carlo	0.303906	0.275015	-0.028891
jensen_shannon_divergence	JSD	qwen3:4b	Gen-LLM	0.060677	0.088232	0.027555
jensen_shannon_divergence	JSD	qwen3:4b	HENN_ICLR_26-1	0.086645	0.106487	0.019842
jensen_shannon_divergence	JSD	qwen3:4b	INFINI-GRAM-MINI	0.066353	0.032253	-0.034100
jensen_shannon_divergence	JSD	qwen3:4b	Interactive-Learning	0.146112	0.045681	-0.100432
jensen_shannon_divergence	JSD	qwen3:4b	LLM-Blender	0.070294	0.143658	0.073364
jensen_shannon_divergence	JSD	qwen3:4b	LSH-Curves	0.170834	0.162278	-0.008556
jensen_shannon_divergence	JSD	qwen3:4b	MA-LLM-Debias	0.057594	0.100768	0.043174
jensen_shannon_divergence	JSD	qwen3:4b	MA-LLM-Judge	0.122848	0.201345	0.078497
jensen_shannon_divergence	JSD	qwen3:4b	MA-LLM-attack	0.081236	0.068845	-0.012392
jensen_shannon_divergence	JSD	qwen3:4b	Minoria	0.096139	0.108550	0.012411
jensen_shannon_divergence	JSD	qwen3:4b	MoA	0.135400	0.096472	-0.038928
jensen_shannon_divergence	JSD	qwen3:4b	Native-Sparse-Attention	0.306670	0.236333	-0.070338
jensen_shannon_divergence	JSD	qwen3:4b	QR	0.159349	0.119639	-0.039710
jensen_shannon_divergence	JSD	qwen3:4b	RRR	0.111587	0.095152	-0.016436
jensen_shannon_divergence	JSD	qwen3:4b	RSR-Core	0.041102	0.098389	0.057287
jensen_shannon_divergence	JSD	qwen3:4b	Random_access_Retrieval-5	0.183241	0.090709	-0.092533
jensen_shannon_divergence	JSD	qwen3:4b	Rankit-Askit	0.165476	0.207914	0.042438
jensen_shannon_divergence	JSD	qwen3:4b	Reg-Min-Rep	0.104980	0.250799	0.145819
jensen_shannon_divergence	JSD	qwen3:4b	Trojan-LLM	0.088573	0.138528	0.049955
jensen_shannon_divergence	JSD	qwen3:4b	adv_res_paper	0.208835	0.128826	-0.080009
jensen_shannon_divergence	JSD	qwen3:4b	auto-relate	0.128781	0.082782	-0.045999
jensen_shannon_divergence	JSD	qwen3:4b	axolotl	0.083120	0.191010	0.107890
jensen_shannon_divergence	JSD	qwen3:4b	divergent-thinking	0.170353	0.157627	-0.012727
jensen_shannon_divergence	JSD	qwen3:4b	eff-approx-query	0.112390	0.106175	-0.006216
jensen_shannon_divergence	JSD	qwen3:4b	exp-ranking	0.107317	0.197592	0.090275
jensen_shannon_divergence	JSD	qwen3:4b	fairRQ	0.155659	0.047964	-0.107695
jensen_shannon_divergence	JSD	qwen3:4b	local-stab-ranking	0.128932	0.164513	0.035582
jensen_shannon_divergence	JSD	qwen3:4b	mm-mlp	0.093112	0.130961	0.037849
jensen_shannon_divergence	JSD	qwen3:4b	multi-agent-collab	0.091960	0.118538	0.026578
jensen_shannon_divergence	JSD	qwen3:4b	query-refine	0.170641	0.165524	-0.005118
jensen_shannon_divergence	JSD	qwen3:4b	ranked-ret	0.161238	0.109570	-0.051667
jensen_shannon_divergence	JSD	qwen3:4b	reg-ratio	0.082235	0.048463	-0.033771
jensen_shannon_divergence	JSD	qwen3:4b	requal	0.041929	0.155563	0.113634
jensen_shannon_divergence	JSD	qwen3:4b	shapley	0.101480	0.147395	0.045915
jensen_shannon_divergence	JSD	qwen3:4b	synthesize-score	0.109070	0.120304	0.011233
jensen_shannon_divergence	JSD	qwen3:4b	uncertainty-LLM	0.143313	0.118720	-0.024593
jensen_shannon_divergence	JSD	qwen3:4b	unf-prms	0.116379	0.085929	-0.030450
jensen_shannon_divergence	JSD	phi3:medium	AFD	0.140865	0.118968	-0.021897
jensen_shannon_divergence	JSD	phi3:medium	AlgorithmicCollectiveAction	0.170655	0.252867	0.082212
jensen_shannon_divergence	JSD	phi3:medium	Corba-LLM	0.069574	0.046145	-0.023430
jensen_shannon_divergence	JSD	phi3:medium	DyLAN	0.082671	0.115957	0.033285
jensen_shannon_divergence	JSD	phi3:medium	Dynamic-role-MA-LLM	0.170823	0.198147	0.027324
jensen_shannon_divergence	JSD	phi3:medium	Dynamic_Necklace_Splitting	0.046923	0.089999	0.043076
jensen_shannon_divergence	JSD	phi3:medium	Efficient-MM-Algo	0.356656	0.399824	0.043168
jensen_shannon_divergence	JSD	phi3:medium	FCM_SIGMOD_CRV	0.254357	0.245878	-0.008479
jensen_shannon_divergence	JSD	phi3:medium	Fair-Prompt-LLM	0.126909	0.131713	0.004804
jensen_shannon_divergence	JSD	phi3:medium	FairSetCover	0.099855	0.173512	0.073657
jensen_shannon_divergence	JSD	phi3:medium	Fair_Epsilon_Net	0.187385	0.243861	0.056476
jensen_shannon_divergence	JSD	phi3:medium	Fairness-Expo-Rankings	0.295973	0.474140	0.178167
jensen_shannon_divergence	JSD	phi3:medium	Fast-Monte-Carlo	0.303906	0.354870	0.050964
jensen_shannon_divergence	JSD	phi3:medium	Gen-LLM	0.060677	0.076111	0.015434
jensen_shannon_divergence	JSD	phi3:medium	HENN_ICLR_26-1	0.086645	0.111000	0.024355
jensen_shannon_divergence	JSD	phi3:medium	INFINI-GRAM-MINI	0.066353	0.102627	0.036273
jensen_shannon_divergence	JSD	phi3:medium	Interactive-Learning	0.146112	0.123778	-0.022335
jensen_shannon_divergence	JSD	phi3:medium	LLM-Blender	0.070294	0.204148	0.133853
jensen_shannon_divergence	JSD	phi3:medium	LSH-Curves	0.170834	0.211140	0.040305
jensen_shannon_divergence	JSD	phi3:medium	MA-LLM-Debias	0.057594	0.060139	0.002544
jensen_shannon_divergence	JSD	phi3:medium	MA-LLM-Judge	0.122848	0.223503	0.100655
jensen_shannon_divergence	JSD	phi3:medium	MA-LLM-attack	0.081236	0.099188	0.017952
jensen_shannon_divergence	JSD	phi3:medium	Minoria	0.096139	0.098646	0.002507
jensen_shannon_divergence	JSD	phi3:medium	MoA	0.135400	0.079522	-0.055879
jensen_shannon_divergence	JSD	phi3:medium	Native-Sparse-Attention	0.306670	0.326225	0.019554
jensen_shannon_divergence	JSD	phi3:medium	QR	0.159349	0.171444	0.012095
jensen_shannon_divergence	JSD	phi3:medium	RRR	0.111587	0.236984	0.125397
jensen_shannon_divergence	JSD	phi3:medium	RSR-Core	0.041102	0.081997	0.040895
jensen_shannon_divergence	JSD	phi3:medium	Random_access_Retrieval-5	0.183241	0.179397	-0.003845
jensen_shannon_divergence	JSD	phi3:medium	Rankit-Askit	0.165476	0.116271	-0.049205
jensen_shannon_divergence	JSD	phi3:medium	Reg-Min-Rep	0.104980	0.183449	0.078469
jensen_shannon_divergence	JSD	phi3:medium	Trojan-LLM	0.088573	0.103609	0.015036
jensen_shannon_divergence	JSD	phi3:medium	adv_res_paper	0.208835	0.320572	0.111738
jensen_shannon_divergence	JSD	phi3:medium	auto-relate	0.128781	0.110850	-0.017931
jensen_shannon_divergence	JSD	phi3:medium	axolotl	0.083120	0.168311	0.085191
jensen_shannon_divergence	JSD	phi3:medium	divergent-thinking	0.170353	0.150168	-0.020185
jensen_shannon_divergence	JSD	phi3:medium	eff-approx-query	0.112390	0.126085	0.013694
jensen_shannon_divergence	JSD	phi3:medium	exp-ranking	0.107317	0.137363	0.030046
jensen_shannon_divergence	JSD	phi3:medium	fairRQ	0.155659	0.158072	0.002413
jensen_shannon_divergence	JSD	phi3:medium	local-stab-ranking	0.128932	0.113153	-0.015779
jensen_shannon_divergence	JSD	phi3:medium	mm-mlp	0.093112	0.114077	0.020965
jensen_shannon_divergence	JSD	phi3:medium	multi-agent-collab	0.091960	0.104548	0.012589
jensen_shannon_divergence	JSD	phi3:medium	query-refine	0.170641	0.074188	-0.096453
jensen_shannon_divergence	JSD	phi3:medium	ranked-ret	0.161238	0.182227	0.020989
jensen_shannon_divergence	JSD	phi3:medium	reg-ratio	0.082235	0.099378	0.017143
jensen_shannon_divergence	JSD	phi3:medium	requal	0.041929	0.124806	0.082876
jensen_shannon_divergence	JSD	phi3:medium	shapley	0.101480	0.092815	-0.008665
jensen_shannon_divergence	JSD	phi3:medium	synthesize-score	0.109070	0.110819	0.001748
jensen_shannon_divergence	JSD	phi3:medium	uncertainty-LLM	0.143313	0.193708	0.050396
jensen_shannon_divergence	JSD	phi3:medium	unf-prms	0.116379	0.109735	-0.006645
jensen_shannon_divergence	JSD	Citation freq.	AFD	0.140865	0.446895	0.306030
jensen_shannon_divergence	JSD	Citation freq.	AlgorithmicCollectiveAction	0.170655	0.179647	0.008992
jensen_shannon_divergence	JSD	Citation freq.	Corba-LLM	0.069574	0.228893	0.159318
jensen_shannon_divergence	JSD	Citation freq.	DyLAN	0.082671	0.126456	0.043784
jensen_shannon_divergence	JSD	Citation freq.	Dynamic-role-MA-LLM	0.170823	0.284302	0.113479
jensen_shannon_divergence	JSD	Citation freq.	Dynamic_Necklace_Splitting	0.046923	0.290640	0.243717
jensen_shannon_divergence	JSD	Citation freq.	Efficient-MM-Algo	0.356656	0.494423	0.137768
jensen_shannon_divergence	JSD	Citation freq.	FCM_SIGMOD_CRV	0.254357	0.366840	0.112483
jensen_shannon_divergence	JSD	Citation freq.	Fair-Prompt-LLM	0.126909	0.092165	-0.034744
jensen_shannon_divergence	JSD	Citation freq.	FairSetCover	0.099855	0.463164	0.363309
jensen_shannon_divergence	JSD	Citation freq.	Fair_Epsilon_Net	0.187385	0.238971	0.051586
jensen_shannon_divergence	JSD	Citation freq.	Fairness-Expo-Rankings	0.295973	0.404867	0.108894
jensen_shannon_divergence	JSD	Citation freq.	Fast-Monte-Carlo	0.303906	0.367359	0.063453
jensen_shannon_divergence	JSD	Citation freq.	Gen-LLM	0.060677	0.144248	0.083571
jensen_shannon_divergence	JSD	Citation freq.	HENN_ICLR_26-1	0.086645	0.198557	0.111912
jensen_shannon_divergence	JSD	Citation freq.	INFINI-GRAM-MINI	0.066353	0.095635	0.029282
jensen_shannon_divergence	JSD	Citation freq.	Interactive-Learning	0.146112	0.111505	-0.034607
jensen_shannon_divergence	JSD	Citation freq.	LLM-Blender	0.070294	0.086253	0.015958
jensen_shannon_divergence	JSD	Citation freq.	LSH-Curves	0.170834	0.200341	0.029507
jensen_shannon_divergence	JSD	Citation freq.	MA-LLM-Debias	0.057594	0.280588	0.222993
jensen_shannon_divergence	JSD	Citation freq.	MA-LLM-Judge	0.122848	0.195199	0.072351
jensen_shannon_divergence	JSD	Citation freq.	MA-LLM-attack	0.081236	0.069707	-0.011529
jensen_shannon_divergence	JSD	Citation freq.	Minoria	0.096139	0.238234	0.142095
jensen_shannon_divergence	JSD	Citation freq.	MoA	0.135400	0.103484	-0.031916
jensen_shannon_divergence	JSD	Citation freq.	Native-Sparse-Attention	0.306670	0.218970	-0.087701
jensen_shannon_divergence	JSD	Citation freq.	QR	0.159349	0.168939	0.009590
jensen_shannon_divergence	JSD	Citation freq.	RRR	0.111587	0.244216	0.132629
jensen_shannon_divergence	JSD	Citation freq.	RSR-Core	0.041102	0.175940	0.134838
jensen_shannon_divergence	JSD	Citation freq.	Random_access_Retrieval-5	0.183241	0.291013	0.107772
jensen_shannon_divergence	JSD	Citation freq.	Rankit-Askit	0.165476	0.400150	0.234674
jensen_shannon_divergence	JSD	Citation freq.	Reg-Min-Rep	0.104980	0.224184	0.119204
jensen_shannon_divergence	JSD	Citation freq.	Trojan-LLM	0.088573	0.251716	0.163143
jensen_shannon_divergence	JSD	Citation freq.	adv_res_paper	0.208835	0.217768	0.008934
jensen_shannon_divergence	JSD	Citation freq.	auto-relate	0.128781	0.322847	0.194066
jensen_shannon_divergence	JSD	Citation freq.	axolotl	0.083120	0.196647	0.113527
jensen_shannon_divergence	JSD	Citation freq.	divergent-thinking	0.170353	0.185498	0.015144
jensen_shannon_divergence	JSD	Citation freq.	eff-approx-query	0.112390	0.363410	0.251019
jensen_shannon_divergence	JSD	Citation freq.	exp-ranking	0.107317	0.523985	0.416668
jensen_shannon_divergence	JSD	Citation freq.	fairRQ	0.155659	0.079860	-0.075799
jensen_shannon_divergence	JSD	Citation freq.	local-stab-ranking	0.128932	0.305022	0.176090
jensen_shannon_divergence	JSD	Citation freq.	mm-mlp	0.093112	0.144137	0.051025
jensen_shannon_divergence	JSD	Citation freq.	multi-agent-collab	0.091960	0.485685	0.393726
jensen_shannon_divergence	JSD	Citation freq.	query-refine	0.170641	0.251576	0.080934
jensen_shannon_divergence	JSD	Citation freq.	ranked-ret	0.161238	0.276595	0.115357
jensen_shannon_divergence	JSD	Citation freq.	reg-ratio	0.082235	0.059105	-0.023129
jensen_shannon_divergence	JSD	Citation freq.	requal	0.041929	0.144974	0.103045
jensen_shannon_divergence	JSD	Citation freq.	shapley	0.101480	0.207635	0.106156
jensen_shannon_divergence	JSD	Citation freq.	synthesize-score	0.109070	0.105069	-0.004001
jensen_shannon_divergence	JSD	Citation freq.	uncertainty-LLM	0.143313	0.265943	0.122630
jensen_shannon_divergence	JSD	Citation freq.	unf-prms	0.116379	0.044164	-0.072216
jensen_shannon_divergence	JSD	Length-wtd. freq.	AFD	0.140865	0.467830	0.326965
jensen_shannon_divergence	JSD	Length-wtd. freq.	AlgorithmicCollectiveAction	0.170655	0.234818	0.064163
jensen_shannon_divergence	JSD	Length-wtd. freq.	Corba-LLM	0.069574	0.248902	0.179328
jensen_shannon_divergence	JSD	Length-wtd. freq.	DyLAN	0.082671	0.119471	0.036799
jensen_shannon_divergence	JSD	Length-wtd. freq.	Dynamic-role-MA-LLM	0.170823	0.245606	0.074783
jensen_shannon_divergence	JSD	Length-wtd. freq.	Dynamic_Necklace_Splitting	0.046923	0.291505	0.244583
jensen_shannon_divergence	JSD	Length-wtd. freq.	Efficient-MM-Algo	0.356656	0.535664	0.179008
jensen_shannon_divergence	JSD	Length-wtd. freq.	FCM_SIGMOD_CRV	0.254357	0.456578	0.202221
jensen_shannon_divergence	JSD	Length-wtd. freq.	Fair-Prompt-LLM	0.126909	0.034528	-0.092381
jensen_shannon_divergence	JSD	Length-wtd. freq.	FairSetCover	0.099855	0.447973	0.348118
jensen_shannon_divergence	JSD	Length-wtd. freq.	Fair_Epsilon_Net	0.187385	0.218216	0.030831
jensen_shannon_divergence	JSD	Length-wtd. freq.	Fairness-Expo-Rankings	0.295973	0.389727	0.093754
jensen_shannon_divergence	JSD	Length-wtd. freq.	Fast-Monte-Carlo	0.303906	0.285186	-0.018720
jensen_shannon_divergence	JSD	Length-wtd. freq.	Gen-LLM	0.060677	0.150827	0.090150
jensen_shannon_divergence	JSD	Length-wtd. freq.	HENN_ICLR_26-1	0.086645	0.191033	0.104388
jensen_shannon_divergence	JSD	Length-wtd. freq.	INFINI-GRAM-MINI	0.066353	0.175850	0.109497
jensen_shannon_divergence	JSD	Length-wtd. freq.	Interactive-Learning	0.146112	0.074946	-0.071166
jensen_shannon_divergence	JSD	Length-wtd. freq.	LLM-Blender	0.070294	0.048334	-0.021961
jensen_shannon_divergence	JSD	Length-wtd. freq.	LSH-Curves	0.170834	0.180227	0.009393
jensen_shannon_divergence	JSD	Length-wtd. freq.	MA-LLM-Debias	0.057594	0.263867	0.206273
jensen_shannon_divergence	JSD	Length-wtd. freq.	MA-LLM-Judge	0.122848	0.118850	-0.003999
jensen_shannon_divergence	JSD	Length-wtd. freq.	MA-LLM-attack	0.081236	0.052572	-0.028665
jensen_shannon_divergence	JSD	Length-wtd. freq.	Minoria	0.096139	0.336025	0.239887
jensen_shannon_divergence	JSD	Length-wtd. freq.	MoA	0.135400	0.079031	-0.056370
jensen_shannon_divergence	JSD	Length-wtd. freq.	Native-Sparse-Attention	0.306670	0.148454	-0.158217
jensen_shannon_divergence	JSD	Length-wtd. freq.	QR	0.159349	0.165824	0.006475
jensen_shannon_divergence	JSD	Length-wtd. freq.	RRR	0.111587	0.236602	0.125015
jensen_shannon_divergence	JSD	Length-wtd. freq.	RSR-Core	0.041102	0.134218	0.093115
jensen_shannon_divergence	JSD	Length-wtd. freq.	Random_access_Retrieval-5	0.183241	0.350563	0.167322
jensen_shannon_divergence	JSD	Length-wtd. freq.	Rankit-Askit	0.165476	0.359091	0.193615
jensen_shannon_divergence	JSD	Length-wtd. freq.	Reg-Min-Rep	0.104980	0.215895	0.110915
jensen_shannon_divergence	JSD	Length-wtd. freq.	Trojan-LLM	0.088573	0.230209	0.141636
jensen_shannon_divergence	JSD	Length-wtd. freq.	adv_res_paper	0.208835	0.215551	0.006716
jensen_shannon_divergence	JSD	Length-wtd. freq.	auto-relate	0.128781	0.594284	0.465502
jensen_shannon_divergence	JSD	Length-wtd. freq.	axolotl	0.083120	0.127337	0.044217
jensen_shannon_divergence	JSD	Length-wtd. freq.	divergent-thinking	0.170353	0.183448	0.013094
jensen_shannon_divergence	JSD	Length-wtd. freq.	eff-approx-query	0.112390	0.298148	0.185758
jensen_shannon_divergence	JSD	Length-wtd. freq.	exp-ranking	0.107317	0.545360	0.438043
jensen_shannon_divergence	JSD	Length-wtd. freq.	fairRQ	0.155659	0.200029	0.044370
jensen_shannon_divergence	JSD	Length-wtd. freq.	local-stab-ranking	0.128932	0.348895	0.219963
jensen_shannon_divergence	JSD	Length-wtd. freq.	mm-mlp	0.093112	0.153851	0.060739
jensen_shannon_divergence	JSD	Length-wtd. freq.	multi-agent-collab	0.091960	0.421981	0.330021
jensen_shannon_divergence	JSD	Length-wtd. freq.	query-refine	0.170641	0.239432	0.068791
jensen_shannon_divergence	JSD	Length-wtd. freq.	ranked-ret	0.161238	0.287092	0.125854
jensen_shannon_divergence	JSD	Length-wtd. freq.	reg-ratio	0.082235	0.060989	-0.021246
jensen_shannon_divergence	JSD	Length-wtd. freq.	requal	0.041929	0.124454	0.082524
jensen_shannon_divergence	JSD	Length-wtd. freq.	shapley	0.101480	0.174788	0.073308
jensen_shannon_divergence	JSD	Length-wtd. freq.	synthesize-score	0.109070	0.122150	0.013079
jensen_shannon_divergence	JSD	Length-wtd. freq.	uncertainty-LLM	0.143313	0.270828	0.127515
jensen_shannon_divergence	JSD	Length-wtd. freq.	unf-prms	0.116379	0.108204	-0.008175
spearman	Spearman $\rho$	gemma2:2b	AFD	0.499478	0.056803	0.442674
spearman	Spearman $\rho$	gemma2:2b	AlgorithmicCollectiveAction	0.552644	0.467901	0.084743
spearman	Spearman $\rho$	gemma2:2b	Corba-LLM	0.399009	0.517631	-0.118621
spearman	Spearman $\rho$	gemma2:2b	DyLAN	0.715267	0.321511	0.393756
spearman	Spearman $\rho$	gemma2:2b	Dynamic-role-MA-LLM	0.526363	0.375506	0.150858
spearman	Spearman $\rho$	gemma2:2b	Dynamic_Necklace_Splitting	0.790501	0.718497	0.072004
spearman	Spearman $\rho$	gemma2:2b	Efficient-MM-Algo	-0.357101	-0.273700	-0.083401
spearman	Spearman $\rho$	gemma2:2b	FCM_SIGMOD_CRV	0.542885	0.314625	0.228260
spearman	Spearman $\rho$	gemma2:2b	Fair-Prompt-LLM	0.386500	0.311737	0.074762
spearman	Spearman $\rho$	gemma2:2b	FairSetCover	0.427104	0.456444	-0.029340
spearman	Spearman $\rho$	gemma2:2b	Fair_Epsilon_Net	0.243731	0.283856	-0.040124
spearman	Spearman $\rho$	gemma2:2b	Fairness-Expo-Rankings	0.439163	-0.049569	0.488731
spearman	Spearman $\rho$	gemma2:2b	Fast-Monte-Carlo	0.381567	0.380174	0.001393
spearman	Spearman $\rho$	gemma2:2b	Gen-LLM	0.620653	0.472194	0.148459
